"","X.2","predict","Ala","AlaArmador","AlaPivo","Armador","Pivo","jogador","id_jogador","jogador..3","jogador_apelido","Temporada","id_equipe","equipe","played_minutes","tried_two_points","made_two_points","lost_two_points","two_points","tried_three_points","made_three_points","lost_three_points","three_points","tried_free_throw_points","made_free_throw_points","lost_free_throw_points","tried_points","lost_points","total_points","offensive_rebounds","defensive_rebounds","total_assists","steals","free_throw_points","correct_two_points_throws","wrong_two_points_throws","two_points_throws_total","wrong_throws","tried_dunk_points","dunk_points","correct_three_points_throws","three_points_throws_total","wrong_three_points_throws","correct_free_throws","wrong_free_throws","total_free_throws","total_rebounds","total_of_blocks","commited_fouls","received_fouls","fouls","total_fouls","total_of_errors","mistakes","pos","exp","maxPosition","posGroup","totalPos","range","type","posingles","pos1","PG","SG","SF","PF","C"
"1092",1092,"AlaArmador",0.0513082208958964,0.561583411339852,0.00297716070521956,0.381539818494733,0.00259138856429842,"Joseph Troy Smith",1021,"Joseph Troy Smith","Joe Smith","NBB 7",18,"Pinheiros",918.5666666667,0.335305004173156,0.169829807308482,0.165475196864674,0.169829807308482,0.578074536415409,0.205755343469891,0.372319192945518,0.205755343469891,0.107776608484229,0.0990673875966143,0.00870922088761444,1.02115614907279,0.546503610697806,0.474652538374987,0.0108865261095181,0.0533439779366385,0.190514206916566,0.0283049678847469,0.0990673875966143,0.0849149036542408,0.0827375984323372,0.167652502086578,0.215553216968458,0,0,0.0685851144899638,0.19269151213847,0.124106397648506,0.0990673875966143,0.00870922088761444,0.107776608484229,0.0642305040461565,0.00217730522190361,0.0772943353775782,0.142613492034687,0.0631418514352047,0,0.0772943353775782,0.0609645462133011,"AlaArmador",3,0.561583411339852,"SG,PG",2,50,"Versatile","Shooting Guard","SG",0.381539818494733,0.561583411339852,0.0513082208958964,0.00297716070521956,0.00259138856429842
"1093",1093,"Pivo",0.00680373139326899,0.0116072644858404,0.0359546006206644,0.0104287197063189,0.935205683793907,"José Estevam Ferreira Junior",36,"José Estevam Ferreira Junior","Estevão","NBB 7",129,"Rio Claro",474.3833333333,0.657695956153649,0.371007975266161,0.286687980887488,0.371007975266161,0.00632399957840047,0,0.00632399957840047,0,0.0590239960650711,0.0505919966272038,0.00843199943786729,0.72304395179712,0.301443979903756,0.421599971893365,0.0948599936760071,0.120155991989609,0.0168639988757346,0.0105399992973341,0.0505919966272038,0.18550398763308,0.143343990443744,0.328847978076824,0.153883989741078,0.0210799985946682,0.0210799985946682,0,0.00210799985946682,0.00210799985946682,0.0505919966272038,0.00843199943786729,0.0590239960650711,0.215015985665616,0.00843199943786729,0.0969679935354739,0.0632399957840047,0.0864279942381398,0,0.0463759969082701,0.0231879984541351,"Pivo",6,0.935205683793907,"C",1,90,"Specialist","Center","C",0.0104287197063189,0.0116072644858404,0.00680373139326899,0.0359546006206644,0.935205683793907
"1094",1094,"AlaArmador",0.0838856067916159,0.712104653043792,0.00472992764640703,0.195631503534986,0.0036483089831989,"José Roberto Nardi Duarte",134,"José Roberto Nardi Duarte","Betinho","NBB 7",19,"São José",545.0833333335,0.403608011007368,0.209142332976545,0.194465678030823,0.209142332976545,0.26968353462765,0.0880599296743348,0.181623604953315,0.0880599296743348,0.128420730775072,0.0862253478061195,0.0421953829689521,0.801712276410089,0.41828466595309,0.383427610456999,0.0146766549457225,0.0660449472557511,0.111909493961134,0.0458645467053827,0.0862253478061195,0.104571166488273,0.0972328390154113,0.201804005503684,0.199969423635469,0.0110074912092918,0.0110074912092918,0.0293533098914449,0.0898945115425501,0.0605412016511052,0.0862253478061195,0.0421953829689521,0.128420730775072,0.0807216022014735,0.00550374560464592,0.154104876930086,0.139428221984363,0.135759058247933,0,0.111909493961134,0.0752178565968276,"AlaArmador",9,0.712104653043792,"SG",1,70,"Specialist","Shooting Guard","SG",0.195631503534986,0.712104653043792,0.0838856067916159,0.00472992764640703,0.0036483089831989
"1095",1095,"AlaPivo",0.147131112776214,0.00353234997722325,0.806428426815735,0.00325818189054429,0.0396499285402827,"João Phylippe Belmiro Bernardi",1263,"João Phylippe Belmiro Bernardi","João","NBB 7",87,"Macaé Basquete",372.5166666666,0.30602657599218,0.166435506241361,0.139591069750819,0.166435506241361,0.257706590309205,0.0805333094716264,0.177173280837578,0.0805333094716264,0.0590577602791927,0.0510044293320301,0.00805333094716264,0.622790926580578,0.32481768153556,0.297973245045018,0.0429510983848674,0.104693302313114,0.0483199856829758,0.0241599928414879,0.0510044293320301,0.0832177531206806,0.0697955348754096,0.15301328799609,0.136906626101765,0.0107377745962169,0.0107377745962169,0.0268444364905421,0.0859021967697348,0.0590577602791927,0.0510044293320301,0.00805333094716264,0.0590577602791927,0.147644400697982,0.00805333094716264,0.12079996420744,0.0671110912263553,0.12079996420744,0,0.0536888729810843,0.037582211086759,"AlaPivo",4,0.806428426815735,"PF",1,80,"Specialist","Power Forward","PF",0.00325818189054429,0.00353234997722325,0.147131112776214,0.806428426815735,0.0396499285402827
"1096",1096,"Armador",0.0194916379372862,0.0745460177513638,0.0030264731764114,0.900212918602131,0.0027229525328071,"Juan Pablo Figueroa",423,"Juan Pablo Figueroa","Figueroa","NBB 7",14,"Franca",1047.5999999997,0.362733867888611,0.160366552119175,0.202367315769436,0.160366552119175,0.303550973654153,0.0687285223367895,0.234822451317364,0.0687285223367895,0.0620465826651571,0.041046200840027,0.0210003818251301,0.728331424207922,0.45819014891193,0.270141275295992,0.0200458190148969,0.0820924016800541,0.17659411989314,0.0515463917525921,0.041046200840027,0.0801832760595877,0.101183657884718,0.181366933944306,0.200458190148969,0,0,0.0229095074455965,0.101183657884718,0.0782741504391213,0.041046200840027,0.0210003818251301,0.0620465826651571,0.102138220694951,0.00286368843069956,0.0925925925926191,0.117411225658682,0.08686521573122,0,0.076365024818655,0.0649102710958567,"Armador",5,0.900212918602131,"PG",1,90,"Specialist","Point Guard","PG",0.900212918602131,0.0745460177513638,0.0194916379372862,0.0030264731764114,0.0027229525328071
"1097",1097,"Armador",0.0698597867873892,0.18624227646541,0.00635771665766477,0.733047424610178,0.00449279547935838,"Kenny Montrell Dawkins",797,"Kenny Montrell Dawkins","Dawkins","NBB 7",17,"Paulistano",1007.7333333332,0.410822969039483,0.196480550410187,0.214342418629295,0.196480550410187,0.616234453559224,0.226250330775367,0.389984122783857,0.226250330775367,0.112132839375511,0.0903016671077124,0.0218311722677986,1.13919026197422,0.626157713680951,0.513032548293267,0.0198465202434533,0.107171209314648,0.134956337655482,0.0496163006086332,0.0903016671077124,0.0982402752050937,0.107171209314648,0.205411484519741,0.258997089177065,0.00198465202434533,0.00198465202434533,0.0754167769251225,0.205411484519741,0.129994707594619,0.0903016671077124,0.0218311722677986,0.112132839375511,0.127017729558101,0.00297697803651799,0.0843477110346764,0.131979359618964,0.0813707329981584,0,0.0912939931198851,0.0764091029372951,"Armador",6,0.733047424610178,"PG",1,70,"Specialist","Point Guard","PG",0.733047424610178,0.18624227646541,0.0698597867873892,0.00635771665766477,0.00449279547935838
"1098",1098,"AlaArmador",0.163896314142661,0.674343822317286,0.00964737165097714,0.145641620617373,0.00647087127170273,"Kyle E, LaMonte",11743,"Kyle E, LaMonte","LaMonte","NBB 7",3,"Brasília",746.1666666667,0.402054947509475,0.192986374804548,0.209068572704927,0.192986374804548,0.450301541210612,0.201027473754737,0.249274067455874,0.201027473754737,0.151440696895236,0.128657583203032,0.0227831136922036,1.00379718561532,0.481125753853005,0.522671431762317,0.0214429305338387,0.0857717221353547,0.100513736877369,0.0361849452758527,0.128657583203032,0.096493187402274,0.104534286352463,0.201027473754737,0.210408755863292,0.00536073263345967,0.00536073263345967,0.0670091579182458,0.150100513736871,0.0830913558186248,0.128657583203032,0.0227831136922036,0.151440696895236,0.107214652669193,0.00268036631672983,0.0562876926513265,0.16350234532052,0.0522671431762317,0,0.0951530042439091,0.0844315389769897,"AlaArmador",1,0.674343822317286,"SG",1,60,"Specialist","Shooting Guard","SG",0.145641620617373,0.674343822317286,0.163896314142661,0.00964737165097714,0.00647087127170273
"1099",1099,"Armador",0.119154031749113,0.195268442020175,0.0320232935514959,0.634234161408686,0.0193200712705297,"Larry James Taylor Jr",192,"Larry James Taylor Jr","Larry","NBB 7",13,"Bauru",1132.1499999999,0.38157487965379,0.213752594620873,0.167822285032917,0.213752594620873,0.291480810846645,0.0768449410413882,0.214635869805257,0.0768449410413882,0.0786114914101558,0.0635958132756316,0.0150156781345241,0.751667181910591,0.397473832972698,0.354193348937893,0.0556463366161777,0.113942498785507,0.106876297310437,0.0485801351411075,0.0635958132756316,0.106876297310437,0.0839111425164584,0.190787439826895,0.170472110586068,0.00353310073753509,0.00353310073753509,0.0256149803471294,0.097160270282215,0.0715452899350856,0.0635958132756316,0.0150156781345241,0.0786114914101558,0.169588835401684,0.00441637592191886,0.0635958132756316,0.0856776928852259,0.0627125380912479,0,0.0556463366161777,0.0485801351411075,"Armador",9,0.634234161408686,"PG",1,60,"Specialist","Point Guard","PG",0.634234161408686,0.195268442020175,0.119154031749113,0.0320232935514959,0.0193200712705297
"1100",1100,"AlaPivo",0.0292934898988662,0.00176070480843409,0.870331879400465,0.00177907265833102,0.0968348532339036,"Leonardo Demétrio",823,"Leonardo Demétrio","Léo Demétrio","NBB 7",16,"Minas",534.6500000001,0.456373328345561,0.250631254091415,0.205742074254147,0.250631254091415,0.280557373982927,0.0505003273169269,0.230057046666,0.0505003273169269,0.121574862059268,0.072944917235561,0.0486299448237074,0.858505564387757,0.484429065743854,0.374076498643903,0.0785560647152196,0.138408304498244,0.0505003273169269,0.0261853549050732,0.072944917235561,0.125315627045707,0.102871037127073,0.228186664172781,0.228186664172781,0.0598522397830244,0.0598522397830244,0.0168334424389756,0.0935191246609757,0.0766856822220001,0.072944917235561,0.0486299448237074,0.121574862059268,0.216964369213464,0.0130926774525366,0.11409333208639,0.0991302721406342,0.110352567099951,0,0.0411484148508293,0.0243149724118537,"AlaPivo",5,0.870331879400465,"PF",1,80,"Specialist","Power Forward","PF",0.00177907265833102,0.00176070480843409,0.0292934898988662,0.870331879400465,0.0968348532339036
"1101",1101,"Pivo",0.0208248231312455,0.0195851104558122,0.0574189970348911,0.0179075870316593,0.884263482346392,"Leonardo Di Pacce Dos Santos",102,"Leonardo Di Pacce Dos Santos","Morro","NBB 7",18,"Pinheiros",583.8833333332,0.298004738389587,0.160991065566788,0.137013672822798,0.160991065566788,0.0154140381925648,0.00513801273085494,0.0102760254617099,0.00513801273085494,0.0462421145776945,0.0291154054748447,0.0171267091028498,0.359660891159846,0.164416407387358,0.195244483772488,0.0428167727571245,0.154140381925648,0.0325407472954146,0.0376787600262696,0.0291154054748447,0.0804955327833941,0.0685068364113992,0.149002369194793,0.089058887334819,0.0411041018468395,0.0411041018468395,0.00171267091028498,0.00513801273085494,0.00342534182056996,0.0291154054748447,0.0171267091028498,0.0462421145776945,0.196957154682773,0.0308280763851296,0.128450318271373,0.0565181400394043,0.121599634630234,0,0.0411041018468395,0.0308280763851296,"Pivo",8,0.884263482346392,"C",1,80,"Specialist","Center","C",0.0179075870316593,0.0195851104558122,0.0208248231312455,0.0574189970348911,0.884263482346392
"1102",1102,"Pivo",0.00611202665523212,0.00970275868600091,0.0338324598425015,0.0086444850389228,0.941708269777343,"Leonardo K, Waszkiewicz",782,"Leonardo K, Waszkiewicz","Leonardo","NBB 7",14,"Franca",524.0666666664,0.549548403511283,0.320569902048249,0.228978501463035,0.320569902048249,0,0,0,0,0.1106729423738,0.070601704617769,0.0400712377560311,0.660221345885083,0.269049739219066,0.391171606666018,0.114489250731517,0.160284951024124,0.0133570792520104,0.030530466861738,0.070601704617769,0.160284951024124,0.114489250731517,0.274774201755642,0.154560488487548,0.133570792520104,0.133570792520104,0,0,0,0.070601704617769,0.0400712377560311,0.1106729423738,0.274774201755642,0.0457957002926069,0.169825721918417,0.114489250731517,0.135478946698962,0,0.0973158631217897,0.0477038544714656,"Pivo",6,0.941708269777343,"C",1,90,"Specialist","Center","C",0.0086444850389228,0.00970275868600091,0.00611202665523212,0.0338324598425015,0.941708269777343
"1103",1103,"Ala",0.737286512392253,0.0564168339001814,0.137543736121784,0.0414031565773099,0.0273497610084709,"Leonardo Simões Meindl",555,"Leonardo Simões Meindl","Léo Meindl","NBB 7",14,"Franca",1383.0666666668,0.413573700954361,0.186541983996897,0.227031716957464,0.186541983996897,0.501060445387014,0.169189241299511,0.331871204087503,0.169189241299511,0.128699508338945,0.097609177672795,0.0310903306661495,1.04333365468032,0.589993251711116,0.453340402969203,0.0448279186349132,0.107731610912937,0.0708570326809919,0.0477200424178109,0.097609177672795,0.0932709919984485,0.113515858478732,0.20678685047718,0.255229923840716,0.0130145570230393,0.0130145570230393,0.0563964137665038,0.167020148462338,0.110623734695834,0.097609177672795,0.0310903306661495,0.128699508338945,0.15255952954785,0.015906680805937,0.0903788682155509,0.10990070375011,0.0802564349754092,0,0.0845946206497556,0.0542273209293305,"Ala",6,0.737286512392253,"SF",1,70,"Specialist","Small Forward","SF",0.0414031565773099,0.0564168339001814,0.737286512392253,0.137543736121784,0.0273497610084709
"1104",1104,"Pivo",0.0963630023433215,0.0376854174880839,0.219085096653863,0.0294535450136735,0.617412938501058,"Lucas Cipolini Alves",427,"Lucas Cipolini Alves","Cipolini","NBB 7",3,"Brasília",1043.7499999999,0.427305389221598,0.27209580838326,0.155209580838338,0.27209580838326,0.35353293413177,0.163832335329357,0.189700598802413,0.163832335329357,0.0891017964071942,0.0651497005988086,0.0239520958083855,0.869940119760562,0.368862275449137,0.501077844311425,0.047904191616771,0.116886227544921,0.0507784431137773,0.0210778443113793,0.0651497005988086,0.13604790419163,0.0776047904191691,0.213652694610799,0.164790419161692,0.0938922155688713,0.0938922155688713,0.054610778443119,0.117844311377257,0.0632335329341378,0.0651497005988086,0.0239520958083855,0.0891017964071942,0.164790419161692,0.0268263473053918,0.0891017964071942,0.0737724550898274,0.084311377245517,0,0.0536526946107836,0.0383233532934168,"Pivo",7,0.617412938501058,"PF,C",2,60,"Versatile","Center","C",0.0294535450136735,0.0376854174880839,0.0963630023433215,0.219085096653863,0.617412938501058
"1105",1105,"Pivo",0.00626013639434347,0.0099844650281494,0.03426059092007,0.00984936703676244,0.939645440620675,"Lucas Daniel Tischer",100,"Lucas Daniel Tischer","Tischer","NBB 7",129,"Rio Claro",494.1499999999,0.655671354851898,0.376403925933497,0.279267428918401,0.376403925933497,0,0,0,0,0.165941515734122,0.107254882120835,0.0586866336132872,0.821612870586021,0.337954062531688,0.483658808054332,0.0627339876555829,0.157846807649531,0.0323788323383654,0.0263078012749218,0.107254882120835,0.188201962966749,0.139633714459201,0.327835677425949,0.198320348072488,0.105231205099687,0.105231205099687,0,0,0,0.107254882120835,0.0586866336132872,0.165941515734122,0.220580795305114,0.0161894161691827,0.123444298290018,0.147728422543792,0.105231205099687,0,0.0647576646767307,0.0323788323383654,"Pivo",7,0.939645440620675,"C",1,90,"Specialist","Center","C",0.00984936703676244,0.0099844650281494,0.00626013639434347,0.03426059092007,0.939645440620675
"1106",1106,"Ala",0.47667482814375,0.0545807269100499,0.239546086281486,0.0495011303937667,0.179697228270947,"Lucas Dias Silva",575,"Lucas Dias Silva","Lucas","NBB 7",18,"Pinheiros",258.6333333334,0.301585255831859,0.16239206083254,0.13919319499932,0.16239206083254,0.672767109163379,0.18559092666576,0.487176182497619,0.18559092666576,0.01546591055548,0.01546591055548,0,0.989818275550718,0.626369377496939,0.363448898053779,0.0463977316664399,0.17399149374915,0.0386647763886999,0.0309318211109599,0.01546591055548,0.0811960304162698,0.0695965974996599,0.15079262791593,0.2319886583322,0.01546591055548,0.01546591055548,0.0618636422219199,0.22425570305446,0.16239206083254,0.01546591055548,0,0.01546591055548,0.22038922541559,0.01933238819435,0.14305967263819,0.0502642093053099,0.14305967263819,0,0.0541306869441799,0.0502642093053099,"Ala",6,0.47667482814375,"SF,PF",2,40,"Versatile","Small Forward","SF",0.0495011303937667,0.0545807269100499,0.47667482814375,0.239546086281486,0.179697228270947
"1107",1107,"Pivo",0.0625325850651979,0.0227409600372364,0.261245509823623,0.0205596068753011,0.632921338198641,"Lucas Fernandes Mariano",448,"Lucas Fernandes Mariano","Lucas","NBB 7",14,"Franca",1231.8333333334,0.396157488837754,0.230550669733447,0.165606819104307,0.230550669733447,0.311730483019872,0.121769719929638,0.189960763090235,0.121769719929638,0.0998511703423028,0.0495196861047193,0.0503314842375835,0.807739142199929,0.405899066432125,0.401840075767804,0.06494385062914,0.121769719929638,0.025977540251656,0.022730347720199,0.0495196861047193,0.115275334866724,0.0828034095521536,0.198078744418877,0.196455148153149,0.042213502908941,0.042213502908941,0.0405899066432125,0.103910161006624,0.0633202543634115,0.0495196861047193,0.0503314842375835,0.0998511703423028,0.186713570558778,0.0219185495873348,0.0787444188878323,0.0868624002164748,0.0600730618319545,0,0.0657556487620043,0.0340955215802985,"Pivo",6,0.632921338198641,"PF,C",2,60,"Versatile","Center","C",0.0205596068753011,0.0227409600372364,0.0625325850651979,0.261245509823623,0.632921338198641
"1108",1108,"Ala",0.388584101459476,0.189285078152409,0.145440358709942,0.214356016836668,0.0623344448415053,"Lucas Miguel Avelino",451,"Lucas Miguel Avelino","Lucas Locke","NBB 7",52,"Palmeiras",107.9166666667,0.0370656370656256,0.0185328185328128,0.0185328185328128,0.0185328185328128,0.333590733590631,0.166795366795315,0.166795366795315,0.166795366795315,0,0,0,0.370656370656256,0.185328185328128,0.185328185328128,0.0370656370656256,0.092664092664064,0.0277992277992192,0.0277992277992192,0,0.00926640926640641,0.00926640926640641,0.0185328185328128,0.0648648648648448,0,0,0.0555984555984384,0.111196911196877,0.0555984555984384,0,0,0,0.12972972972969,0,0.203861003860941,0.0741312741312512,0.194594594594534,0,0.046332046332032,0.0370656370656256,"Armador",5,0.388584101459476,"SF,PG",2,30,"Versatile","Point Guard","PG",0.214356016836668,0.189285078152409,0.388584101459476,0.145440358709942,0.0623344448415053
