"","predict","Ala","AlaArmador","AlaPivo","Armador","Pivo","X","jogador","id_jogador","Temporada","id_equipe","equipe","jogador_apelido","played_minutes","total_points","lost_points","tried_points","two_points","lost_two_points","tried_two_points","three_points","lost_three_points","free_throw_points","lost_free_throw_points","tried_free_throw_points","tried_three_points","dunk_points","tried_dunk_points","wrong_throws","correct_two_points_throws","two_points_throws_total","wrong_two_points_throws","correct_three_points_throws","three_points_throws_total","wrong_three_points_throws","correct_free_throws","wrong_free_throws","total_free_throws","total_rebounds","offensive_rebounds","defensive_rebounds","total_assists","steals","total_of_blocks","commited_fouls","received_fouls","fouls","total_fouls","total_of_errors","mistakes","total_of_violations","efficiency","plus_minus","altura","posicao"
"11","Pivo",0.0269609607511172,0.0236407163945953,0.0637372165900731,0.0209738051322863,0.864687301131928,13,"Anderson Jose De Oliveira",352,"NBB 1",19,"São José","Anderson Tigrão",217.8501,0.348863737037532,0.670185600098416,0.670185600098416,0.257057490448708,0.137709369883236,0.26623811510759,0,0.00459031232944121,0.0918062465888241,0.0321321863060884,0.123938432894913,0.00459031232944121,0,0,0.615101852145122,0.128528745224354,0.26623811510759,0.137709369883236,0,0.00459031232944121,0.00459031232944121,0.0918062465888241,0.0321321863060884,0.123938432894913,0.270828427437031,0.128528745224354,0.142299682212677,0.0367224986355297,0.0642643726121769,0.0275418739766472,0.22951561647206,0,0.22951561647206,0.22951561647206,0.0872159342593829,0.0872159342593829,0,106,0,2.02,"Pivo"
"12","Armador",0.0274234256085046,0.0727252341844454,0.00344809470340074,0.893928388104975,0.00247485739867402,14,"Andre Luis Fonseca Guimarães",280,"NBB 1",3,"Brasília","Ratto",632.066743,0.232570375878802,0.495200868367789,0.495200868367789,0.101255129634308,0.0205674482069689,0.071195013024123,0.071195013024123,0.0696129016235869,0.0601202332203705,0.0126568912042885,0.0727771244246591,0.0933445726316279,0,0,0.324332837109894,0.0506275648171541,0.071195013024123,0.0205674482069689,0.023731671008041,0.0933445726316279,0.0696129016235869,0.0601202332203705,0.0126568912042885,0.0727771244246591,0.102837241034844,0.0221495596075049,0.0806876814273394,0.110747798037525,0.0632844560214427,0,0.115494132239133,0,0.115494132239133,0.115494132239133,0.0759413472257312,0.0759413472257312,0,209,0,1.91,"Armador"
"13","Pivo",0.0218062000239888,0.0135343924828008,0.0364037773088173,0.01365068718464,0.914604942999753,15,"Andre Luiz G, de Oliveira",55,"NBB 1",16,"Minas","Andre",149.333301,0.207589330661083,0.508928681620719,0.508928681620719,0.174107180554457,0.080357160255903,0.167410750533131,0,0,0.0334821501066263,0.14062503044783,0.174107180554457,0,0.053571440170602,0.053571440170602,0.462053671471442,0.0870535902772283,0.167410750533131,0.080357160255903,0,0,0,0.0334821501066263,0.14062503044783,0.174107180554457,0.274553630874335,0.0736607302345778,0.200892900639758,0.00669643002132525,0.053571440170602,0.0133928600426505,0.234375050746384,0,0.234375050746384,0.234375050746384,0.0602678701919272,0.0602678701919272,0,41,0,1.91,"Pivo"
"14","Ala",0.642633608733021,0.0641257963495507,0.141234264685856,0.122999121459507,0.0290072087720649,16,"Andre Luiz Marques Ferreira Dos Santos",320,"NBB 1",19,"São José","Mudo",328.4166,0.353209916916502,0.864755313830056,0.864755313830056,0.127886349228389,0.103527044613457,0.167470219227652,0.118751609997789,0.0974372184597246,0.106571957690324,0.0121796523074656,0.118751609997789,0.137021088458988,0,0,0.554174179989684,0.0639431746141943,0.167470219227652,0.103527044613457,0.0395838699992631,0.137021088458988,0.0974372184597246,0.106571957690324,0.0121796523074656,0.118751609997789,0.161380393073919,0.0639431746141943,0.0974372184597246,0.0730779138447935,0.0304491307686639,0.00913473923059918,0.124841436151522,0,0.124841436151522,0.124841436151522,0.0974372184597246,0.0974372184597246,0,104,0,1.98,"Ala"
"15","Ala",0.593976691660355,0.0782929491269426,0.112581944241191,0.199174628619576,0.0159737863519355,18,"André Luiz Bresolin Góes",57,"NBB 1",1,"Joinville","André",664.800114,0.347472864603029,0.801744748196599,0.801744748196599,0.150421153507805,0.0947653267099169,0.169975903463819,0.117328499736088,0.0782189998240584,0.0797232113591364,0.0300842307015609,0.109807442060697,0.117328499736088,0.00902526921046828,0.00902526921046828,0.512936133461614,0.0752105767539023,0.169975903463819,0.0947653267099169,0.0391094999120292,0.117328499736088,0.0782189998240584,0.0797232113591364,0.0300842307015609,0.109807442060697,0.102286384385307,0.0195547499560146,0.0827316344292925,0.106799018990541,0.0496389806575755,0.0180505384209366,0.133874826621946,0,0.133874826621946,0.133874826621946,0.099277961315151,0.099277961315151,0,214,0,1.95,"Ala"
"16","AlaArmador",0.0668276185145573,0.497196543454917,0.00604866825812219,0.426283844534051,0.00364332523835241,19,"André Luiz Brugger De Mello Rodrigues",241,"NBB 1",1,"Joinville","André",993.8332,0.519201813745003,0.955894812127427,0.955894812127427,0.160992810463567,0.0613785089892348,0.141874914221018,0.280731213245844,0.0976018913435373,0.0774777900355915,0.0211303063733431,0.0986080964089346,0.191178962425485,0,0,0.496059097240865,0.0804964052317834,0.141874914221018,0.0613785089892348,0.0935770710819482,0.191178962425485,0.0976018913435373,0.0774777900355915,0.0211303063733431,0.0986080964089346,0.0794902001663861,0.017105486111754,0.0623847140546321,0.12275701797847,0.0372295874196998,0.00402482026158917,0.0472916380736727,0,0.0472916380736727,0.0472916380736727,0.0623847140546321,0.0623847140546321,0,517,0,1.93,"Armador"
"17","Pivo",0.0849583688531891,0.02050552480169,0.155867818992186,0.0233131002130727,0.715355187139862,20,"André Luiz Quirino Pereira",351,"NBB 1",10,"Araraquara","A, Bambu",717.6,0.413879598662207,0.812430323299889,0.812430323299889,0.245261984392419,0.107302118171683,0.229933110367893,0.117056856187291,0.0543478260869565,0.0515607580824972,0.0209030100334448,0.072463768115942,0.0933667781493869,0.0222965440356745,0.0222965440356745,0.530936454849498,0.12263099219621,0.229933110367893,0.107302118171683,0.0390189520624303,0.0933667781493869,0.0543478260869565,0.0515607580824972,0.0209030100334448,0.072463768115942,0.245261984392419,0.0557413600891862,0.189520624303233,0.0557413600891862,0.0320512820512821,0.0195094760312152,0.0989409141583055,0,0.0989409141583055,0.0989409141583055,0.072463768115942,0.072463768115942,0,367,0,2.05,"Pivo"
"18","Ala",0.795588757930368,0.0627977190820752,0.0899548253782774,0.0293497644634429,0.0223089331458372,21,"André Stefanelli Martins",447,"NBB 1",17,"Paulistano","Dedé",592.4667,0.631259107051924,1.35535043572913,1.35535043572913,0.283560240600864,0.11815010025036,0.259930220550792,0.222797331900679,0.150219413175458,0.124901534550381,0.0371328886501132,0.162034423200494,0.224485190475684,0.0101271514500309,0.0101271514500309,0.838865711777557,0.141780120300432,0.259930220550792,0.11815010025036,0.0742657773002263,0.224485190475684,0.150219413175458,0.124901534550381,0.0371328886501132,0.162034423200494,0.12152581740037,0.0371328886501132,0.0843929287502572,0.0506357572501543,0.0540114744001646,0.0202543029000617,0.0894565044752726,0,0.0894565044752726,0.0894565044752726,0.0641386258501955,0.0641386258501955,0,301,0,1.98,"Ala"
"20","Ala",0.673353809142052,0.125228022118714,0.0899580330897685,0.0893695110038857,0.022090624645579,23,"Antwine Cyprian Williams",269,"NBB 1",1,"Joinville","A, Williams",913.2499,0.478510865426867,1.0774706901145,1.0774706901145,0.264987710373689,0.137968807880516,0.27046266306736,0.141253779496718,0.100739129563551,0.0722693755564605,0.0208048202359508,0.0930741957924113,0.147823722729124,0.0065699432324055,0.0065699432324055,0.669039219166627,0.132493855186844,0.27046266306736,0.137968807880516,0.0470845931655728,0.147823722729124,0.100739129563551,0.0722693755564605,0.0208048202359508,0.0930741957924113,0.142348770035453,0.0547495269367125,0.08759924309874,0.0897892241762085,0.0624144607078523,0.0164248580810138,0.0777443282501318,0,0.0777443282501318,0.0777443282501318,0.0755543471726633,0.0755543471726633,0,415,0,1.91,"Ala"
"21","Pivo",0.103606127472768,0.037328318410277,0.0666508020415894,0.0643831059536598,0.728031646121706,24,"Aristides Josuel Dos Santos",114,"NBB 1",18,"Pinheiros","Josuel",377.13339,0.368569858001701,0.567438486419885,0.567438486419885,0.24924868095079,0.0901537782162433,0.214778118691639,0.00795474513672735,0,0.111366431914183,0.0185610719856972,0.12992750389988,0.00265158171224245,0.0053031634244849,0.0053031634244849,0.580696394981097,0.124624340475395,0.214778118691639,0.0901537782162433,0.00265158171224245,0.00265158171224245,0,0.111366431914183,0.0185610719856972,0.12992750389988,0.212126536979396,0.0768958696550311,0.135230667324365,0.082199033079516,0.0185610719856972,0.0106063268489698,0.0503800525326066,0,0.0503800525326066,0.0503800525326066,0.0397737256836368,0.0397737256836368,0,205,0,2.05,"Pivo"
"22","AlaArmador",0.0403704000013135,0.477762233068421,0.00529947834065067,0.473609956560114,0.00295793202950028,25,"Arlindo Gomes Baltazar Neto",23,"NBB 1",10,"Araraquara","Neto",763.2835,0.455924961040033,0.94722341043662,0.94722341043662,0.188658604568289,0.0759874935066722,0.170316795790817,0.184728216973117,0.107430594268054,0.0825381394986267,0.0170316795790817,0.0995698190777083,0.169006666592426,0.0026202583967818,0.0026202583967818,0.55418465091935,0.0943293022841447,0.170316795790817,0.0759874935066722,0.0615760723243723,0.169006666592426,0.107430594268054,0.0825381394986267,0.0170316795790817,0.0995698190777083,0.0786077519034539,0.0104810335871272,0.0681267183163268,0.162456020600471,0.0602659431259814,0,0.0510950387372451,0,0.0510950387372451,0.0510950387372451,0.121842015450354,0.121842015450354,0,332,0,1.91,"AlaArmador"
"23","AlaArmador",0.0741744471106442,0.709411159178254,0.0102381580325388,0.201842410921454,0.00433382475710918,26,"Arnaldo de Souza Moreira Filho",275,"NBB 1",10,"Araraquara","Arnaldinho",148.4167,0.505333968481984,1.30713053180673,1.30713053180673,0.215609159885646,0.107804579942823,0.215609159885646,0.181920228653514,0.175182442407088,0.107804579942823,0.060640076217838,0.168444656160661,0.235822518624926,0,0,0.774845418339041,0.107804579942823,0.215609159885646,0.107804579942823,0.060640076217838,0.235822518624926,0.175182442407088,0.107804579942823,0.060640076217838,0.168444656160661,0.0741156487106909,0.0202133587392793,0.0539022899714116,0.11454236618925,0.060640076217838,0,0.0943290074499703,0,0.0943290074499703,0.0943290074499703,0.060640076217838,0.060640076217838,0,52,0,1.91,"AlaArmador"
"25","Ala",0.787436433984015,0.0713263223662054,0.0743500251436731,0.0486260076306997,0.018261210875407,28,"Arthur Luiz Belchor Silva",31,"NBB 1",3,"Brasília","Arthur",1146.5502,0.506737515723254,0.94893359226661,0.94893359226661,0.212812312971556,0.0837294346117597,0.190135591097538,0.170075414055137,0.080240708169603,0.123849788696561,0.0340150828110274,0.157864871507589,0.136932512854649,0.00697745288431331,0.00697745288431331,0.658497115957068,0.106406156485778,0.190135591097538,0.0837294346117597,0.0566918046850456,0.136932512854649,0.080240708169603,0.123849788696561,0.0340150828110274,0.157864871507589,0.110767064538474,0.0235489034845574,0.0872181610539163,0.0706467104536722,0.0331429012004882,0.0130827241580875,0.108150519706856,0,0.108150519706856,0.108150519706856,0.0741354368958289,0.0741354368958289,0,543,0,1.97,"Ala"
"26","Pivo",0.0259761861985417,0.0244913952811557,0.0708179639061037,0.0250356351718044,0.853678819442395,29,"Atílio Leonardo Gomes de Mello",858,"NBB 1",17,"Paulistano","Atílio ",423.599773,0.396600779103817,0.701133520201391,0.701133520201391,0.330500649253181,0.14164313539422,0.306893460020811,0,0,0.0661001298506362,0.021246470309133,0.0873466001597692,0,0.00472143784647401,0.00472143784647401,0.625590514657806,0.16525032462659,0.306893460020811,0.14164313539422,0,0,0,0.0661001298506362,0.021246470309133,0.0873466001597692,0.186496794935723,0.0873466001597692,0.0991501947759542,0.0236071892323701,0.00944287569294802,0.016525032462659,0.127478821854798,0,0.127478821854798,0.127478821854798,0.0779037244668212,0.0779037244668212,0,166,0,2.06,"Pivo"
"27","Ala",0.668609902073812,0.0980149866870224,0.159051074369443,0.0519010947137366,0.0224229421559859,30,"Audrei Parisotto",40,"NBB 1",27,"Lajeado","Audrei",1002.65,0.467760434847654,0.95347329576622,0.95347329576622,0.257318107016407,0.125666982496385,0.254326036004588,0.0867700593427417,0.0678202762678901,0.123672268488505,0.0309180671221264,0.154590335610632,0.0967436293821373,0.00199471400787912,0.00199471400787912,0.729067969879819,0.128659053508203,0.254326036004588,0.125666982496385,0.0289233531142472,0.0967436293821373,0.0678202762678901,0.123672268488505,0.0309180671221264,0.154590335610632,0.0887647733506209,0.033910138133945,0.0548546352166758,0.0468757791851593,0.040891637161522,0.00199471400787912,0.0917568443624395,0,0.0917568443624395,0.0917568443624395,0.0548546352166758,0.0548546352166758,0,368,0,1.91,"Ala"
"29","Ala",0.712934677225438,0.0581583610788186,0.111110463106074,0.103580722149698,0.0142157764399707,32,"Bruno Enrico Mortari",118,"NBB 1",18,"Pinheiros","Bruno Mortari",541.91663,0.214055065997882,0.677225941562266,0.677225941562266,0.0332154412755335,0.0350607435686187,0.0516684642063854,0.171613113256923,0.127325858222878,0.00922651146542596,0.0110718137585112,0.0202983252239371,0.184530229308519,0,0,0.225126879756394,0.0166077206377667,0.0516684642063854,0.0350607435686187,0.057204371085641,0.184530229308519,0.127325858222878,0.00922651146542596,0.0110718137585112,0.0202983252239371,0.0627402779648966,0.0166077206377667,0.0461325573271298,0.0590496733787262,0.0350607435686187,0,0.112563439878197,0,0.112563439878197,0.112563439878197,0.0461325573271298,0.0461325573271298,0,82,0,1.86,"Ala"
"30","Pivo",0.0153229538658139,0.0121486683165245,0.0279954090001174,0.0120290891416238,0.93250387967592,35,"Bruno Pires Fiorotto",484,"NBB 1",15,"Limeira","B, Fiorotto",838.1999,0.392507801539943,0.67048445126276,0.67048445126276,0.300644273519956,0.118110250311411,0.26843238707139,0.00357909849428519,0.0011930328314284,0.0882844295257015,0.0381770506057087,0.12646148013141,0.0023860656628568,0.0334049192799952,0.0334049192799952,0.634693466319908,0.150322136759978,0.26843238707139,0.118110250311411,0.0011930328314284,0.0023860656628568,0.0011930328314284,0.0882844295257015,0.0381770506057087,0.12646148013141,0.239799599117108,0.0751610683799891,0.164638530737119,0.0369840177742803,0.0202815581342828,0.0357909849428519,0.112145086154269,0,0.112145086154269,0.112145086154269,0.0811262325371311,0.0811262325371311,0,408,0,2.08,"Pivo"
"31","Armador",0.0223750407693004,0.109556927785433,0.00278753201442666,0.86324359741674,0.00203690201409976,36,"Bruno Vieira da Cruz Langsdorff",348,"NBB 1",27,"Lajeado","Bruninho",629.41673,0.239904649499863,0.632331460271163,0.632331460271163,0.108036530900601,0.0778498531489622,0.131868118599263,0.0953263507946476,0.0730835356092298,0.0365417678046149,0.0174764976456854,0.0540182654503003,0.104858985874112,0,0,0.349529952913708,0.0540182654503003,0.131868118599263,0.0778498531489622,0.0317754502648825,0.104858985874112,0.0730835356092298,0.0365417678046149,0.0174764976456854,0.0540182654503003,0.0905600332549152,0.025420360211906,0.0651396730430092,0.11915793849331,0.0428968578575914,0.00476631753973238,0.0667284455562533,0,0.0667284455562533,0.0667284455562533,0.0699059905827416,0.0699059905827416,0,163,0,1.88,"Armador"
"32","AlaPivo",0.035418343583177,0.00276447942226199,0.865934278005569,0.00265023371917547,0.0932326652698165,37,"Carlos Alexandre Rodrigues do Nascimento",482,"NBB 1",18,"Pinheiros","Olivinha",1125.3332,0.556279686762996,1.01747642387161,1.01747642387161,0.309241742801154,0.104857832329127,0.259478703729704,0.14928911721435,0.0737559329094707,0.0977488267474913,0.0302132737219519,0.127962100469443,0.123518971980921,0.00710900558163573,0.00710900558163573,0.713566435256687,0.154620871400577,0.259478703729704,0.104857832329127,0.0497630390714501,0.123518971980921,0.0737559329094707,0.0977488267474913,0.0302132737219519,0.127962100469443,0.28258297187002,0.0906398211658556,0.191943150704165,0.0453199105829278,0.0382109050012921,0.0053317541862268,0.0684241787232439,0,0.0684241787232439,0.0684241787232439,0.0595379217461993,0.0595379217461993,0,742,0,2.03,"AlaPivo"
"34","AlaArmador",0.101299998126827,0.512994495063701,0.0256819236560373,0.340551356967091,0.0194722261863427,39,"Cauê Borges dos Santos",96,"NBB 1",14,"Franca","Cauê",178.50006,0.212885082503614,0.453781360073492,0.453781360073492,0.123249258291566,0.0616246291457829,0.123249258291566,0.016806717039759,0.028011195066265,0.0728291071722889,0.033613434079518,0.106442541251807,0.033613434079518,0,0,0.39215673092771,0.0616246291457829,0.123249258291566,0.0616246291457829,0.00560223901325299,0.033613434079518,0.028011195066265,0.0728291071722889,0.033613434079518,0.106442541251807,0.145658214344578,0.0560223901325299,0.0896358242120479,0.033613434079518,0.039215673092771,0.011204478026506,0.100840302238554,0,0.100840302238554,0.100840302238554,0.039215673092771,0.039215673092771,0,50,0,1.9,"AlaArmador"
"35","Armador",0.128418010920265,0.138358027581032,0.0242944024308631,0.695416135422023,0.013513423645817,40,"Cauê Verzola de Freitas",97,"NBB 1",14,"Franca","Cauê",416.51663,0.242487316772922,0.513785007815894,0.513785007815894,0.158457058485276,0.0312112387925543,0.110439768035192,0.0504181549725878,0.0576207485401003,0.0336121033150585,0.0360129678375627,0.0696250711526212,0.0744268001976296,0,0,0.35052622028561,0.0792285292426379,0.110439768035192,0.0312112387925543,0.0168060516575293,0.0744268001976296,0.0576207485401003,0.0336121033150585,0.0360129678375627,0.0696250711526212,0.146452735872755,0.0408146968825711,0.105638038990184,0.0816293937651421,0.067224206630117,0.0168060516575293,0.129646684215226,0,0.129646684215226,0.129646684215226,0.0432155614050752,0.0432155614050752,0,161,0,1.92,"Armador"
"36","Ala",0.604715313182535,0.0342198961997532,0.273870531396817,0.0449927098327108,0.0422015493881843,41,"Charles Márcio Lopes E Silva",349,"NBB 1",16,"Minas","Charles",555.4666,0.334853616761116,0.752520493581432,0.752520493581432,0.118819025302331,0.050408071340383,0.109817583991549,0.167426808380558,0.100816142680766,0.0486077830782265,0.0144023060972523,0.0630100891754788,0.156625078807619,0,0,0.381661111577186,0.0594095126511657,0.109817583991549,0.050408071340383,0.0558089361268526,0.156625078807619,0.100816142680766,0.0486077830782265,0.0144023060972523,0.0630100891754788,0.18182911447781,0.0414066300296003,0.14042248444821,0.0558089361268526,0.0306049004566611,0.0252040356701915,0.118819025302331,0,0.118819025302331,0.118819025302331,0.050408071340383,0.050408071340383,0,229,0,2.03,"Ala"
"37","Ala",0.457210220903037,0.0247732387161506,0.401871141274769,0.0329271794321252,0.0832182196739181,42,"Cristiano Baierle",306,"NBB 1",27,"Lajeado","Cristiano",448.69993,0.269667971644212,0.837976506927469,0.837976506927469,0.115890367979331,0.0958324196752159,0.153777603664881,0.100289741520575,0.106975724288613,0.0534878621443065,0.055716523066986,0.109204385211292,0.140405638128805,0.00445732184535888,0.00445732184535888,0.481390759298759,0.0579451839896654,0.153777603664881,0.0958324196752159,0.0334299138401916,0.140405638128805,0.106975724288613,0.0534878621443065,0.055716523066986,0.109204385211292,0.111433046133972,0.0312012529175121,0.0802317932164598,0.0534878621443065,0.035658574762871,0.00445732184535888,0.173835551968996,0,0.173835551968996,0.173835551968996,0.0646311667577037,0.0646311667577037,0,68,0,2.01,"AlaPivo"
"38","Ala",0.711128271973142,0.0373031252816013,0.191517070758144,0.0318882129291808,0.0281633190579325,43,"Daniel Almiro Zillmer",828,"NBB 1",13,"Bauru","Gaúcho",499.4166,0.478558381920024,1.02920087157696,1.02920087157696,0.228266341166874,0.0941098073231847,0.208242977906621,0.186217278320344,0.112130834257412,0.0640747624328066,0.0260303722383277,0.0901051346711343,0.174203260364193,0.00800934530410083,0.00800934530410083,0.588686879851411,0.114133170583437,0.208242977906621,0.0941098073231847,0.0620724261067814,0.174203260364193,0.112130834257412,0.0640747624328066,0.0260303722383277,0.0901051346711343,0.126147188539588,0.0400467265205041,0.0861004620190839,0.0500584081506302,0.0320373812164033,0.00600700897807562,0.124144852213563,0,0.124144852213563,0.124144852213563,0.0700817714108822,0.0700817714108822,0,195,0,1.98,"Ala"
"39","Pivo",0.0426723726933339,0.022594004399806,0.130178573199048,0.0208495061872191,0.783705543520593,44,"Daniel Andreev Conti",311,"NBB 1",18,"Pinheiros","Daniel Conti",151.94989,0.493583772913557,1.03323536463238,1.03323536463238,0.144784573387977,0.125041222471435,0.197433509165423,0.217176860081965,0.0789734036661692,0.131622339443615,0.0526489357774461,0.184271275221061,0.151365690360158,0.0131622339443615,0.0131622339443615,0.664692814190257,0.0723922866939884,0.197433509165423,0.125041222471435,0.0723922866939884,0.151365690360158,0.0789734036661692,0.131622339443615,0.0526489357774461,0.184271275221061,0.269825795859411,0.138203456415796,0.131622339443615,0.0197433509165423,0.0197433509165423,0.00658111697218076,0.177690158248881,0,0.177690158248881,0.177690158248881,0.111878988527073,0.111878988527073,0,67,0,2.02,"Pivo"
"41","Pivo",0.0184125712012452,0.0182638198408234,0.0417817739032141,0.0215676842094559,0.899974150845261,48,"Daniel Nascimento Costa Souza",299,"NBB 1",13,"Bauru","Daniel Filé",678.64993,0.340381675129621,0.601193608021149,0.601193608021149,0.271126529107577,0.106092989650791,0.241656254204579,0.00442054123544962,0.00442054123544962,0.0648346047865945,0.035364329883597,0.100198934670191,0.0058940549805995,0.0265232474126977,0.0265232474126977,0.546673599450603,0.135563264553788,0.241656254204579,0.106092989650791,0.00147351374514987,0.0058940549805995,0.00442054123544962,0.0648346047865945,0.035364329883597,0.100198934670191,0.22986814424338,0.0736756872574937,0.156192456985887,0.0132616237063489,0.00884108247089925,0.0265232474126977,0.138510292044088,0,0.138510292044088,0.138510292044088,0.0530464948253955,0.0530464948253955,0,285,0,2.07,"Pivo"
"42","Pivo",0.0225343779711848,0.0226723935906595,0.051249226270267,0.0223298740183894,0.881214128149499,50,"Darlan Ferreira De Oliveira",87,"NBB 1",26,"Assis","Darlan",225.0833833,0.168826323129114,0.324324252326982,0.324324252326982,0.115512747404131,0.0666419696562292,0.124398343358294,0,0,0.0533135757249833,0.0222139898854097,0.0755275656103931,0,0.0177711919083278,0.0177711919083278,0.310995858395736,0.0577563737020653,0.124398343358294,0.0666419696562292,0,0,0,0.0533135757249833,0.0222139898854097,0.0755275656103931,0.199925908968688,0.079970363587475,0.119955545381213,0.0133283939312458,0.0133283939312458,0.0577563737020653,0.173269121106196,0,0.173269121106196,0.173269121106196,0.0533135757249833,0.0533135757249833,0,70,0,2.07,"Pivo"
"43","Pivo",0.0161662812167299,0.01340999526322,0.0309774393745657,0.0143774831760241,0.92506880096946,51,"David Da Silva Teles",160,"NBB 1",3,"Brasília","David",617.64993,0.335141299214589,0.563425952302787,0.563425952302787,0.262284495037505,0.0971424055694461,0.228284653088198,0.00971424055694461,0.00647616037129641,0.06314256362014,0.0145713608354169,0.0777139244555569,0.00971424055694461,0.0194284811138892,0.0194284811138892,0.506759549053944,0.131142247518752,0.228284653088198,0.0971424055694461,0.0032380801856482,0.00971424055694461,0.00647616037129641,0.06314256362014,0.0145713608354169,0.0777139244555569,0.203999051695837,0.06314256362014,0.140856488075697,0.0113332806497687,0.0226665612995374,0.032380801856482,0.173237289932179,0,0.173237289932179,0.173237289932179,0.0582854433416677,0.0582854433416677,0,262,0,2.04,"Pivo"
"44","Pivo",0.0147386599289224,0.0179617593566272,0.0368578361471661,0.0181621504150421,0.912279594152242,52,"Deivisson Dos Santos Costa",25,"NBB 1",14,"Franca","Deivisson",339.31667,0.524583717033413,0.795716874151806,0.795716874151806,0.424382332880963,0.117883981355823,0.330075147796305,0,0.00294709953389558,0.10020138415245,0.0265238958050602,0.12672527995751,0.00294709953389558,0,0,0.772140077880642,0.212191166440482,0.330075147796305,0.117883981355823,0,0.00294709953389558,0.00294709953389558,0.10020138415245,0.0265238958050602,0.12672527995751,0.247556360847229,0.091360085550763,0.156196275296466,0.0294709953389558,0.0294709953389558,0.0235767962711646,0.229873763643855,0,0.229873763643855,0.229873763643855,0.0677832892795983,0.0677832892795983,0,217,0,2.1,"Pivo"
"46","Ala",0.767464593399647,0.056772653352221,0.118637948413198,0.0342224524796674,0.0229023523552664,55,"Diego Pinheiro Da Silva",39,"NBB 1",3,"Brasília","Diego",983.16657,0.476012930342007,0.973385415250643,0.973385415250643,0.242074951755123,0.105780651187113,0.226818127064674,0.155619611842579,0.0884895832046039,0.0783183667443046,0.0203424329205986,0.0986607996649032,0.14036278715213,0.0305136493808979,0.0305136493808979,0.613324352556048,0.121037475877562,0.226818127064674,0.105780651187113,0.0518732039475264,0.14036278715213,0.0884895832046039,0.0783183667443046,0.0203424329205986,0.0986607996649032,0.13731142221404,0.0376335009031074,0.0996779213109331,0.0793354883903345,0.043736230779287,0.0122054597523592,0.108832016125202,0,0.108832016125202,0.108832016125202,0.0823868533284243,0.0823868533284243,0,427,0,1.95,"Ala"
"47","Ala",0.486218861633249,0.0272574584567714,0.385693541281133,0.02826402231646,0.0725661163123862,56,"Douglas De Paulo Viegas",46,"NBB 1",1,"Joinville","Viegas",548.78321,0.360798210280522,0.92203987071689,0.92203987071689,0.0874662327952781,0.0546663954970488,0.0983995118946879,0.2241322215379,0.143954841475562,0.049199755947344,0.0200443450155846,0.0692441009629285,0.218665581988195,0.00364442636646992,0.00364442636646992,0.404531326678161,0.0437331163976391,0.0983995118946879,0.0546663954970488,0.0747107405126334,0.218665581988195,0.143954841475562,0.049199755947344,0.0200443450155846,0.0692441009629285,0.107510577810863,0.0163999186491147,0.0911106591617481,0.0583108218635188,0.0400886900311691,0.00728885273293984,0.107510577810863,0,0.107510577810863,0.107510577810863,0.0327998372982293,0.0327998372982293,0,177,0,1.96,"AlaPivo"
"48","Pivo",0.0550921675577902,0.126210249336808,0.0852888266537704,0.081393500066907,0.652015256384725,57,"Douglas Grokala Gorauskas",773,"NBB 1",14,"Franca","Gorauskas",282.80002,0.385431373024655,0.742574204909886,0.742574204909886,0.289957546679098,0.134370570412265,0.279349343751814,0.0106082029272841,0.0212164058545682,0.0848656234182727,0.0247524734969962,0.109618096915269,0.0247524734969962,0.0212164058545682,0.0212164058545682,0.640028243279473,0.144978773339549,0.279349343751814,0.134370570412265,0.00353606764242803,0.0247524734969962,0.0212164058545682,0.0848656234182727,0.0247524734969962,0.109618096915269,0.169731246836545,0.0671852852061326,0.102545961630413,0.0318246087818523,0.0353606764242803,0.0141442705697121,0.243988667327534,0,0.243988667327534,0.243988667327534,0.0601131499212765,0.0601131499212765,0,112,0,2.05,"Pivo"
"49","Ala",0.728909765300887,0.0834050172424113,0.0992912043087449,0.0610218784998964,0.02737213464806,59,"Eduardo Augusto Reis Baeta",286,"NBB 1",26,"Assis","Feliz",468.69994,0.364838962855425,0.817153934348701,0.817153934348701,0.0810753250789834,0.0490719072846478,0.0896095698241395,0.172818456089412,0.11094518168703,0.11094518168703,0.0213356118628904,0.13228079354992,0.168551333716834,0.00853424474515614,0.00853424474515614,0.484318389287611,0.0405376625394917,0.0896095698241395,0.0490719072846478,0.057606152029804,0.168551333716834,0.11094518168703,0.11094518168703,0.0213356118628904,0.13228079354992,0.106678059314452,0.0170684894903123,0.0896095698241395,0.0384041013532027,0.0128013671177342,0.0170684894903123,0.106678059314452,0,0.106678059314452,0.106678059314452,0.0405376625394917,0.0405376625394917,0,149,0,1.95,"Ala"
